ID,Sales
T1190198,60505.080082610075
T1190199,51379.29846709964
T1190200,34396.38874665431
T1190201,51379.29846709964
T1190202,46489.22045126953
T1190203,30019.487311319077
T1190204,60505.080082610075
T1190205,58770.17539577555
T1190206,46489.22045126953
T1190207,46489.22045126953
T1190208,31684.617732354374
T1190209,44754.315764435014
T1190210,46489.22045126953
T1190211,70863.00710039078
T1190212,46489.22045126953
T1190213,46489.22045126953
T1190214,70863.00710039078
T1190215,46489.22045126953
T1190216,46489.22045126953
T1190217,39079.87307936831
T1190218,46489.22045126953
T1190219,70863.00710039078
T1190220,46489.22045126953
T1190221,58770.17539577555
T1190222,42112.31901593431
T1190223,49644.39378026512
T1190224,34042.125845376126
T1190225,39079.87307936831
T1190226,39286.466762484415
T1190227,49644.39378026512
T1190228,31684.617732354374
T1190229,51379.29846709964
T1190230,70863.00710039078
T1190231,46489.22045126953
T1190232,34042.125845376126
T1190233,70863.00710039078
T1190234,56847.14746905024
T1190235,70863.00710039078
T1190236,60505.080082610075
T1190237,46489.22045126953
T1190238,51379.29846709964
T1190239,37074.57178194212
T1190240,46489.22045126953
T1190241,60505.080082610075
T1190242,70863.00710039078
T1190243,39079.87307936831
T1190244,37074.57178194212
T1190245,58770.17539577555
T1190246,31684.617732354374
T1190247,34396.38874665431
T1190248,31684.617732354374
T1190249,46489.22045126953
T1190250,30019.487311319077
T1190251,37074.57178194212
T1190252,56847.14746905024
T1190253,39079.87307936831
T1190254,61737.22548488034
T1190255,46489.22045126953
T1190256,46489.22045126953
T1190257,42112.31901593431
T1190258,46489.22045126953
T1190259,60505.080082610075
T1190260,46489.22045126953
T1190261,70863.00710039078
T1190262,34042.125845376126
T1190263,46489.22045126953
T1190264,46489.22045126953
T1190265,70863.00710039078
T1190266,46489.22045126953
T1190267,61737.22548488034
T1190268,70863.00710039078
T1190269,51379.29846709964
T1190270,51379.29846709964
T1190271,39079.87307936831
T1190272,51379.29846709964
T1190273,70863.00710039078
T1190274,36722.36496634656
T1190275,56847.14746905024
T1190276,39286.466762484415
T1190277,47002.397031764405
T1190278,70863.00710039078
T1190279,46489.22045126953
T1190280,48412.248377994845
T1190281,51379.29846709964
T1190282,37074.57178194212
T1190283,46489.22045126953
T1190284,48412.248377994845
T1190285,39286.466762484415
T1190286,31684.617732354374
T1190287,46489.22045126953
T1190288,31684.617732354374
T1190289,42112.31901593431
T1190290,37074.57178194212
T1190291,42112.31901593431
T1190292,70863.00710039078
T1190293,46489.22045126953
T1190294,70863.00710039078
T1190295,56847.14746905024
T1190296,46489.22045126953
T1190297,39079.87307936831
T1190298,60505.080082610075
T1190299,70863.00710039078
T1190300,42112.31901593431
T1190301,42112.31901593431
T1190302,46489.22045126953
T1190303,46489.22045126953
T1190304,61737.22548488034
T1190305,31684.617732354374
T1190306,34909.56532714918
T1190307,56847.14746905024
T1190308,31684.617732354374
T1190309,19591.78602773915
T1190310,46489.22045126953
T1190311,46489.22045126953
T1190312,70863.00710039078
T1190313,46489.22045126953
T1190314,36722.36496634656
T1190315,34396.38874665431
T1190316,46489.22045126953
T1190317,34396.38874665431
T1190318,46489.22045126953
T1190319,34042.125845376126
T1190320,39079.87307936831
T1190321,46489.22045126953
T1190322,60505.080082610075
T1190323,58770.17539577555
T1190324,46489.22045126953
T1190325,46489.22045126953
T1190326,42112.31901593431
T1190327,39079.87307936831
T1190328,58770.17539577555
T1190329,46489.22045126953
T1190330,37074.57178194212
T1190331,60505.080082610075
T1190332,61737.22548488034
T1190333,41451.47321727735
T1190334,70863.00710039078
T1190335,48412.248377994845
T1190336,39079.87307936831
T1190337,51379.29846709964
T1190338,46489.22045126953
T1190339,37074.57178194212
T1190340,34396.38874665431
T1190341,46489.22045126953
T1190342,46489.22045126953
T1190343,46489.22045126953
T1190344,37074.57178194212
T1190345,34042.125845376126
T1190346,41451.47321727735
T1190347,34396.38874665431
T1190348,37074.57178194212
T1190349,46489.22045126953
T1190350,46489.22045126953
T1190351,46489.22045126953
T1190352,36722.36496634656
T1190353,60505.080082610075
T1190354,70863.00710039078
T1190355,46489.22045126953
T1190356,39286.466762484415
T1190357,42112.31901593431
T1190358,34042.125845376126
T1190359,51379.29846709964
T1190360,31684.617732354374
T1190361,42112.31901593431
T1190362,51379.29846709964
T1190363,56847.14746905024
T1190364,49644.39378026512
T1190365,46489.22045126953
T1190366,70863.00710039078
T1190367,39079.87307936831
T1190368,70863.00710039078
T1190369,58770.17539577555
T1190370,34396.38874665431
T1190371,60505.080082610075
T1190372,42112.31901593431
T1190373,46489.22045126953
T1190374,58770.17539577555
T1190375,70863.00710039078
T1190376,19591.78602773915
T1190377,31684.617732354374
T1190378,70863.00710039078
T1190379,61737.22548488034
T1190380,70863.00710039078
T1190381,51379.29846709964
T1190382,58770.17539577555
T1190383,70863.00710039078
T1190384,61737.22548488034
T1190385,46489.22045126953
T1190386,58770.17539577555
T1190387,58770.17539577555
T1190388,46489.22045126953
T1190389,37074.57178194212
T1190390,46489.22045126953
T1190391,70863.00710039078
T1190392,51379.29846709964
T1190393,46489.22045126953
T1190394,70863.00710039078
T1190395,60505.080082610075
T1190396,46489.22045126953
T1190397,46489.22045126953
T1190398,48412.248377994845
T1190399,70863.00710039078
T1190400,48412.248377994845
T1190401,36722.36496634656
T1190402,70863.00710039078
T1190403,42112.31901593431
T1190404,37074.57178194212
T1190405,46489.22045126953
T1190406,39286.466762484415
T1190407,39286.466762484415
T1190408,70863.00710039078
T1190409,70863.00710039078
T1190410,46489.22045126953
T1190411,46489.22045126953
T1190412,31684.617732354374
T1190413,61737.22548488034
T1190414,41451.47321727735
T1190415,46489.22045126953
T1190416,42112.31901593431
T1190417,46489.22045126953
T1190418,46489.22045126953
T1190419,60505.080082610075
T1190420,36722.36496634656
T1190421,58770.17539577555
T1190422,56847.14746905024
T1190423,30019.487311319077
T1190424,46489.22045126953
T1190425,46489.22045126953
T1190426,46489.22045126953
T1190427,31684.617732354374
T1190428,42112.31901593431
T1190429,51379.29846709964
T1190430,37074.57178194212
T1190431,47002.397031764405
T1190432,61737.22548488034
T1190433,42112.31901593431
T1190434,42112.31901593431
T1190435,60505.080082610075
T1190436,70863.00710039078
T1190437,51379.29846709964
T1190438,60505.080082610075
T1190439,37074.57178194212
T1190440,31684.617732354374
T1190441,58770.17539577555
T1190442,46489.22045126953
T1190443,34042.125845376126
T1190444,36722.36496634656
T1190445,39286.466762484415
T1190446,46489.22045126953
T1190447,42112.31901593431
T1190448,48412.248377994845
T1190449,46489.22045126953
T1190450,46489.22045126953
T1190451,46489.22045126953
T1190452,70863.00710039078
T1190453,42112.31901593431
T1190454,58770.17539577555
T1190455,42112.31901593431
T1190456,31684.617732354374
T1190457,61737.22548488034
T1190458,42112.31901593431
T1190459,58770.17539577555
T1190460,39079.87307936831
T1190461,42112.31901593431
T1190462,46489.22045126953
T1190463,34396.38874665431
T1190464,46489.22045126953
T1190465,34042.125845376126
T1190466,61737.22548488034
T1190467,46489.22045126953
T1190468,51379.29846709964
T1190469,60505.080082610075
T1190470,41451.47321727735
T1190471,70863.00710039078
T1190472,56847.14746905024
T1190473,41451.47321727735
T1190474,41451.47321727735
T1190475,70863.00710039078
T1190476,46489.22045126953
T1190477,60505.080082610075
T1190478,61737.22548488034
T1190479,60505.080082610075
T1190480,70863.00710039078
T1190481,51379.29846709964
T1190482,42112.31901593431
T1190483,31684.617732354374
T1190484,46489.22045126953
T1190485,30019.487311319077
T1190486,70863.00710039078
T1190487,56847.14746905024
T1190488,19591.78602773915
T1190489,70863.00710039078
T1190490,46489.22045126953
T1190491,70863.00710039078
T1190492,42112.31901593431
T1190493,60505.080082610075
T1190494,46489.22045126953
T1190495,31684.617732354374
T1190496,56847.14746905024
T1190497,37074.57178194212
T1190498,46489.22045126953
T1190499,61737.22548488034
T1190500,46489.22045126953
T1190501,70863.00710039078
T1190502,51379.29846709964
T1190503,58770.17539577555
T1190504,58770.17539577555
T1190505,46489.22045126953
T1190506,37074.57178194212
T1190507,24981.740077326893
T1190508,46489.22045126953
T1190509,42112.31901593431
T1190510,56847.14746905024
T1190511,46489.22045126953
T1190512,34909.56532714918
T1190513,42112.31901593431
T1190514,70863.00710039078
T1190515,70863.00710039078
T1190516,42112.31901593431
T1190517,56847.14746905024
T1190518,46489.22045126953
T1190519,60505.080082610075
T1190520,46489.22045126953
T1190521,61737.22548488034
T1190522,42112.31901593431
T1190523,30019.487311319077
T1190524,46489.22045126953
T1190525,41451.47321727735
T1190526,42112.31901593431
T1190527,42112.31901593431
T1190528,46489.22045126953
T1190529,58770.17539577555
T1190530,61737.22548488034
T1190531,36722.36496634656
T1190532,70863.00710039078
T1190533,34042.125845376126
T1190534,46489.22045126953
T1190535,61737.22548488034
T1190536,70863.00710039078
T1190537,70863.00710039078
T1190538,31684.617732354374
T1190539,58770.17539577555
T1190540,70863.00710039078
T1190541,70863.00710039078
T1190542,46489.22045126953
T1190543,46489.22045126953
T1190544,42112.31901593431
T1190545,39079.87307936831
T1190546,51379.29846709964
T1190547,61737.22548488034
T1190548,61737.22548488034
T1190549,58770.17539577555
T1190550,70863.00710039078
T1190551,34396.38874665431
T1190552,41451.47321727735
T1190553,31684.617732354374
T1190554,47002.397031764405
T1190555,46489.22045126953
T1190556,46489.22045126953
T1190557,34396.38874665431
T1190558,42112.31901593431
T1190559,42112.31901593431
T1190560,31684.617732354374
T1190561,46489.22045126953
T1190562,70863.00710039078
T1190563,70863.00710039078
T1190564,61737.22548488034
T1190565,42112.31901593431
T1190566,46489.22045126953
T1190567,60505.080082610075
T1190568,42112.31901593431
T1190569,70863.00710039078
T1190570,42112.31901593431
T1190571,58770.17539577555
T1190572,60505.080082610075
T1190573,70863.00710039078
T1190574,58770.17539577555
T1190575,61737.22548488034
T1190576,46489.22045126953
T1190577,60505.080082610075
T1190578,46489.22045126953
T1190579,39286.466762484415
T1190580,46489.22045126953
T1190581,42112.31901593431
T1190582,58770.17539577555
T1190583,70863.00710039078
T1190584,61737.22548488034
T1190585,41451.47321727735
T1190586,42112.31901593431
T1190587,46489.22045126953
T1190588,58770.17539577555
T1190589,37074.57178194212
T1190590,46489.22045126953
T1190591,58770.17539577555
T1190592,34396.38874665431
T1190593,51379.29846709964
T1190594,36722.36496634656
T1190595,70863.00710039078
T1190596,70863.00710039078
T1190597,56847.14746905024
T1190598,49644.39378026512
T1190599,46489.22045126953
T1190600,70863.00710039078
T1190601,31684.617732354374
T1190602,48412.248377994845
T1190603,31684.617732354374
T1190604,46489.22045126953
T1190605,46489.22045126953
T1190606,37074.57178194212
T1190607,51379.29846709964
T1190608,42112.31901593431
T1190609,51379.29846709964
T1190610,36722.36496634656
T1190611,48412.248377994845
T1190612,51379.29846709964
T1190613,70863.00710039078
T1190614,31684.617732354374
T1190615,46489.22045126953
T1190616,34042.125845376126
T1190617,56847.14746905024
T1190618,46489.22045126953
T1190619,46489.22045126953
T1190620,31684.617732354374
T1190621,42112.31901593431
T1190622,46489.22045126953
T1190623,46489.22045126953
T1190624,51379.29846709964
T1190625,46489.22045126953
T1190626,34396.38874665431
T1190627,70863.00710039078
T1190628,37074.57178194212
T1190629,46489.22045126953
T1190630,42112.31901593431
T1190631,37074.57178194212
T1190632,19591.78602773915
T1190633,46489.22045126953
T1190634,46489.22045126953
T1190635,60505.080082610075
T1190636,46489.22045126953
T1190637,51379.29846709964
T1190638,46489.22045126953
T1190639,46489.22045126953
T1190640,42112.31901593431
T1190641,46489.22045126953
T1190642,46489.22045126953
T1190643,36722.36496634656
T1190644,51379.29846709964
T1190645,60505.080082610075
T1190646,42112.31901593431
T1190647,70863.00710039078
T1190648,51379.29846709964
T1190649,42112.31901593431
T1190650,70863.00710039078
T1190651,46489.22045126953
T1190652,46489.22045126953
T1190653,34042.125845376126
T1190654,41451.47321727735
T1190655,30019.487311319077
T1190656,39286.466762484415
T1190657,56847.14746905024
T1190658,37074.57178194212
T1190659,46489.22045126953
T1190660,37074.57178194212
T1190661,58770.17539577555
T1190662,58770.17539577555
T1190663,60505.080082610075
T1190664,31684.617732354374
T1190665,61737.22548488034
T1190666,42112.31901593431
T1190667,42112.31901593431
T1190668,46489.22045126953
T1190669,51379.29846709964
T1190670,60505.080082610075
T1190671,60505.080082610075
T1190672,46489.22045126953
T1190673,42112.31901593431
T1190674,46489.22045126953
T1190675,42112.31901593431
T1190676,46489.22045126953
T1190677,46489.22045126953
T1190678,60505.080082610075
T1190679,46489.22045126953
T1190680,42112.31901593431
T1190681,39079.87307936831
T1190682,24981.740077326893
T1190683,46489.22045126953
T1190684,46489.22045126953
T1190685,42112.31901593431
T1190686,60505.080082610075
T1190687,46489.22045126953
T1190688,46489.22045126953
T1190689,51379.29846709964
T1190690,70863.00710039078
T1190691,46489.22045126953
T1190692,46489.22045126953
T1190693,37074.57178194212
T1190694,34042.125845376126
T1190695,46489.22045126953
T1190696,41451.47321727735
T1190697,46489.22045126953
T1190698,37074.57178194212
T1190699,70863.00710039078
T1190700,46489.22045126953
T1190701,46489.22045126953
T1190702,36722.36496634656
T1190703,60505.080082610075
T1190704,60505.080082610075
T1190705,70863.00710039078
T1190706,42112.31901593431
T1190707,34396.38874665431
T1190708,70863.00710039078
T1190709,46489.22045126953
T1190710,56847.14746905024
T1190711,60505.080082610075
T1190712,46489.22045126953
T1190713,39079.87307936831
T1190714,46489.22045126953
T1190715,31684.617732354374
T1190716,70863.00710039078
T1190717,41451.47321727735
T1190718,56847.14746905024
T1190719,46489.22045126953
T1190720,47002.397031764405
T1190721,58770.17539577555
T1190722,46489.22045126953
T1190723,42112.31901593431
T1190724,37074.57178194212
T1190725,37074.57178194212
T1190726,39079.87307936831
T1190727,58770.17539577555
T1190728,46489.22045126953
T1190729,46489.22045126953
T1190730,46489.22045126953
T1190731,39079.87307936831
T1190732,48412.248377994845
T1190733,31684.617732354374
T1190734,70863.00710039078
T1190735,61737.22548488034
T1190736,37074.57178194212
T1190737,46489.22045126953
T1190738,42112.31901593431
T1190739,46489.22045126953
T1190740,39079.87307936831
T1190741,51379.29846709964
T1190742,70863.00710039078
T1190743,60505.080082610075
T1190744,58770.17539577555
T1190745,49644.39378026512
T1190746,58770.17539577555
T1190747,61737.22548488034
T1190748,46489.22045126953
T1190749,34396.38874665431
T1190750,61737.22548488034
T1190751,70863.00710039078
T1190752,46489.22045126953
T1190753,31684.617732354374
T1190754,39079.87307936831
T1190755,46489.22045126953
T1190756,31684.617732354374
T1190757,51379.29846709964
T1190758,31684.617732354374
T1190759,42112.31901593431
T1190760,46489.22045126953
T1190761,42112.31901593431
T1190762,46489.22045126953
T1190763,34042.125845376126
T1190764,51379.29846709964
T1190765,42112.31901593431
T1190766,61737.22548488034
T1190767,46489.22045126953
T1190768,70863.00710039078
T1190769,46489.22045126953
T1190770,58770.17539577555
T1190771,58770.17539577555
T1190772,46489.22045126953
T1190773,31684.617732354374
T1190774,70863.00710039078
T1190775,42112.31901593431
T1190776,70863.00710039078
T1190777,70863.00710039078
T1190778,46489.22045126953
T1190779,49644.39378026512
T1190780,31684.617732354374
T1190781,60505.080082610075
T1190782,56847.14746905024
T1190783,46489.22045126953
T1190784,56847.14746905024
T1190785,44754.315764435014
T1190786,70863.00710039078
T1190787,46489.22045126953
T1190788,46489.22045126953
T1190789,58770.17539577555
T1190790,46489.22045126953
T1190791,70863.00710039078
T1190792,37074.57178194212
T1190793,70863.00710039078
T1190794,46489.22045126953
T1190795,42112.31901593431
T1190796,70863.00710039078
T1190797,46489.22045126953
T1190798,70863.00710039078
T1190799,42112.31901593431
T1190800,70863.00710039078
T1190801,60505.080082610075
T1190802,37074.57178194212
T1190803,51379.29846709964
T1190804,34042.125845376126
T1190805,42112.31901593431
T1190806,39079.87307936831
T1190807,46489.22045126953
T1190808,37074.57178194212
T1190809,70863.00710039078
T1190810,46489.22045126953
T1190811,42112.31901593431
T1190812,46489.22045126953
T1190813,51379.29846709964
T1190814,46489.22045126953
T1190815,56847.14746905024
T1190816,51379.29846709964
T1190817,34042.125845376126
T1190818,34042.125845376126
T1190819,46489.22045126953
T1190820,61737.22548488034
T1190821,70863.00710039078
T1190822,61737.22548488034
T1190823,41451.47321727735
T1190824,51379.29846709964
T1190825,60505.080082610075
T1190826,58770.17539577555
T1190827,46489.22045126953
T1190828,46489.22045126953
T1190829,60505.080082610075
T1190830,31684.617732354374
T1190831,37074.57178194212
T1190832,46489.22045126953
T1190833,56847.14746905024
T1190834,60505.080082610075
T1190835,39286.466762484415
T1190836,70863.00710039078
T1190837,46489.22045126953
T1190838,47002.397031764405
T1190839,36722.36496634656
T1190840,46489.22045126953
T1190841,51379.29846709964
T1190842,46489.22045126953
T1190843,51379.29846709964
T1190844,41451.47321727735
T1190845,56847.14746905024
T1190846,36722.36496634656
T1190847,37074.57178194212
T1190848,46489.22045126953
T1190849,60505.080082610075
T1190850,47002.397031764405
T1190851,42112.31901593431
T1190852,46489.22045126953
T1190853,60505.080082610075
T1190854,60505.080082610075
T1190855,39286.466762484415
T1190856,61737.22548488034
T1190857,61737.22548488034
T1190858,30019.487311319077
T1190859,56847.14746905024
T1190860,70863.00710039078
T1190861,46489.22045126953
T1190862,60505.080082610075
T1190863,46489.22045126953
T1190864,60505.080082610075
T1190865,46489.22045126953
T1190866,31684.617732354374
T1190867,30019.487311319077
T1190868,39079.87307936831
T1190869,70863.00710039078
T1190870,42112.31901593431
T1190871,70863.00710039078
T1190872,51379.29846709964
T1190873,46489.22045126953
T1190874,39079.87307936831
T1190875,41451.47321727735
T1190876,56847.14746905024
T1190877,70863.00710039078
T1190878,46489.22045126953
T1190879,39079.87307936831
T1190880,46489.22045126953
T1190881,46489.22045126953
T1190882,34042.125845376126
T1190883,31684.617732354374
T1190884,46489.22045126953
T1190885,31684.617732354374
T1190886,46489.22045126953
T1190887,46489.22045126953
T1190888,56847.14746905024
T1190889,39079.87307936831
T1190890,46489.22045126953
T1190891,70863.00710039078
T1190892,58770.17539577555
T1190893,51379.29846709964
T1190894,41451.47321727735
T1190895,37074.57178194212
T1190896,60505.080082610075
T1190897,46489.22045126953
T1190898,61737.22548488034
T1190899,70863.00710039078
T1190900,36722.36496634656
T1190901,42112.31901593431
T1190902,46489.22045126953
T1190903,39079.87307936831
T1190904,46489.22045126953
T1190905,31684.617732354374
T1190906,42112.31901593431
T1190907,70863.00710039078
T1190908,46489.22045126953
T1190909,70863.00710039078
T1190910,42112.31901593431
T1190911,26987.041374753087
T1190912,46489.22045126953
T1190913,42112.31901593431
T1190914,34396.38874665431
T1190915,51379.29846709964
T1190916,51379.29846709964
T1190917,31684.617732354374
T1190918,60505.080082610075
T1190919,31684.617732354374
T1190920,46489.22045126953
T1190921,58770.17539577555
T1190922,47002.397031764405
T1190923,51379.29846709964
T1190924,37074.57178194212
T1190925,34396.38874665431
T1190926,46489.22045126953
T1190927,70863.00710039078
T1190928,39079.87307936831
T1190929,61737.22548488034
T1190930,51379.29846709964
T1190931,70863.00710039078
T1190932,46489.22045126953
T1190933,46489.22045126953
T1190934,46489.22045126953
T1190935,30019.487311319077
T1190936,46489.22045126953
T1190937,46489.22045126953
T1190938,61737.22548488034
T1190939,70863.00710039078
T1190940,61737.22548488034
T1190941,51379.29846709964
T1190942,56847.14746905024
T1190943,70863.00710039078
T1190944,26987.041374753087
T1190945,34909.56532714918
T1190946,24981.740077326893
T1190947,37074.57178194212
T1190948,56847.14746905024
T1190949,70863.00710039078
T1190950,46489.22045126953
T1190951,51379.29846709964
T1190952,46489.22045126953
T1190953,70863.00710039078
T1190954,46489.22045126953
T1190955,51379.29846709964
T1190956,37074.57178194212
T1190957,39079.87307936831
T1190958,51379.29846709964
T1190959,39079.87307936831
T1190960,37074.57178194212
T1190961,48412.248377994845
T1190962,39079.87307936831
T1190963,30019.487311319077
T1190964,30019.487311319077
T1190965,34396.38874665431
T1190966,60505.080082610075
T1190967,70863.00710039078
T1190968,60505.080082610075
T1190969,37074.57178194212
T1190970,37074.57178194212
T1190971,19591.78602773915
T1190972,46489.22045126953
T1190973,42112.31901593431
T1190974,46489.22045126953
T1190975,70863.00710039078
T1190976,46489.22045126953
T1190977,46489.22045126953
T1190978,42112.31901593431
T1190979,60505.080082610075
T1190980,46489.22045126953
T1190981,60505.080082610075
T1190982,34042.125845376126
T1190983,70863.00710039078
T1190984,46489.22045126953
T1190985,70863.00710039078
T1190986,46489.22045126953
T1190987,42112.31901593431
T1190988,46489.22045126953
T1190989,24981.740077326893
T1190990,34396.38874665431
T1190991,46489.22045126953
T1190992,61737.22548488034
T1190993,46489.22045126953
T1190994,39079.87307936831
T1190995,39286.466762484415
T1190996,34042.125845376126
T1190997,42112.31901593431
T1190998,46489.22045126953
T1190999,51379.29846709964
T1191000,56847.14746905024
T1191001,70863.00710039078
T1191002,41451.47321727735
T1191003,56847.14746905024
T1191004,37074.57178194212
T1191005,37074.57178194212
T1191006,46489.22045126953
T1191007,70863.00710039078
T1191008,61737.22548488034
T1191009,60505.080082610075
T1191010,39079.87307936831
T1191011,70863.00710039078
T1191012,60505.080082610075
T1191013,42112.31901593431
T1191014,70863.00710039078
T1191015,51379.29846709964
T1191016,46489.22045126953
T1191017,48412.248377994845
T1191018,70863.00710039078
T1191019,42112.31901593431
T1191020,56847.14746905024
T1191021,46489.22045126953
T1191022,46489.22045126953
T1191023,70863.00710039078
T1191024,60505.080082610075
T1191025,46489.22045126953
T1191026,37074.57178194212
T1191027,34396.38874665431
T1191028,37074.57178194212
T1191029,46489.22045126953
T1191030,51379.29846709964
T1191031,51379.29846709964
T1191032,46489.22045126953
T1191033,46489.22045126953
T1191034,31684.617732354374
T1191035,42112.31901593431
T1191036,46489.22045126953
T1191037,46489.22045126953
T1191038,61737.22548488034
T1191039,42112.31901593431
T1191040,51379.29846709964
T1191041,31684.617732354374
T1191042,34042.125845376126
T1191043,51379.29846709964
T1191044,60505.080082610075
T1191045,42112.31901593431
T1191046,42112.31901593431
T1191047,61737.22548488034
T1191048,46489.22045126953
T1191049,46489.22045126953
T1191050,70863.00710039078
T1191051,36722.36496634656
T1191052,39286.466762484415
T1191053,31684.617732354374
T1191054,51379.29846709964
T1191055,51379.29846709964
T1191056,60505.080082610075
T1191057,31684.617732354374
T1191058,46489.22045126953
T1191059,46489.22045126953
T1191060,70863.00710039078
T1191061,60505.080082610075
T1191062,70863.00710039078
T1191063,51379.29846709964
T1191064,31684.617732354374
T1191065,42112.31901593431
T1191066,70863.00710039078
T1191067,46489.22045126953
T1191068,61737.22548488034
T1191069,46489.22045126953
T1191070,70863.00710039078
T1191071,58770.17539577555
T1191072,24981.740077326893
T1191073,46489.22045126953
T1191074,30019.487311319077
T1191075,48412.248377994845
T1191076,42112.31901593431
T1191077,34396.38874665431
T1191078,46489.22045126953
T1191079,41451.47321727735
T1191080,56847.14746905024
T1191081,51379.29846709964
T1191082,70863.00710039078
T1191083,48412.248377994845
T1191084,46489.22045126953
T1191085,46489.22045126953
T1191086,46489.22045126953
T1191087,31684.617732354374
T1191088,61737.22548488034
T1191089,46489.22045126953
T1191090,46489.22045126953
T1191091,46489.22045126953
T1191092,51379.29846709964
T1191093,42112.31901593431
T1191094,46489.22045126953
T1191095,70863.00710039078
T1191096,46489.22045126953
T1191097,37074.57178194212
T1191098,24629.533261731332
T1191099,48412.248377994845
T1191100,46489.22045126953
T1191101,42112.31901593431
T1191102,70863.00710039078
T1191103,70863.00710039078
T1191104,46489.22045126953
T1191105,58770.17539577555
T1191106,46489.22045126953
T1191107,60505.080082610075
T1191108,48412.248377994845
T1191109,39079.87307936831
T1191110,70863.00710039078
T1191111,42112.31901593431
T1191112,46489.22045126953
T1191113,56847.14746905024
T1191114,70863.00710039078
T1191115,70863.00710039078
T1191116,70863.00710039078
T1191117,42112.31901593431
T1191118,51379.29846709964
T1191119,46489.22045126953
T1191120,61737.22548488034
T1191121,61737.22548488034
T1191122,61737.22548488034
T1191123,51379.29846709964
T1191124,61737.22548488034
T1191125,42112.31901593431
T1191126,46489.22045126953
T1191127,42112.31901593431
T1191128,70863.00710039078
T1191129,70863.00710039078
T1191130,56847.14746905024
T1191131,46489.22045126953
T1191132,58770.17539577555
T1191133,46489.22045126953
T1191134,70863.00710039078
T1191135,56847.14746905024
T1191136,51379.29846709964
T1191137,60505.080082610075
T1191138,41451.47321727735
T1191139,58770.17539577555
T1191140,34396.38874665431
T1191141,70863.00710039078
T1191142,34396.38874665431
T1191143,34042.125845376126
T1191144,56847.14746905024
T1191145,47002.397031764405
T1191146,49644.39378026512
T1191147,46489.22045126953
T1191148,31684.617732354374
T1191149,39079.87307936831
T1191150,42112.31901593431
T1191151,60505.080082610075
T1191152,31684.617732354374
T1191153,70863.00710039078
T1191154,41451.47321727735
T1191155,56847.14746905024
T1191156,70863.00710039078
T1191157,46489.22045126953
T1191158,46489.22045126953
T1191159,61737.22548488034
T1191160,34042.125845376126
T1191161,31684.617732354374
T1191162,58770.17539577555
T1191163,42112.31901593431
T1191164,37074.57178194212
T1191165,42112.31901593431
T1191166,31684.617732354374
T1191167,46489.22045126953
T1191168,41451.47321727735
T1191169,70863.00710039078
T1191170,46489.22045126953
T1191171,46489.22045126953
T1191172,46489.22045126953
T1191173,60505.080082610075
T1191174,34042.125845376126
T1191175,46489.22045126953
T1191176,24981.740077326893
T1191177,46489.22045126953
T1191178,39079.87307936831
T1191179,46489.22045126953
T1191180,46489.22045126953
T1191181,51379.29846709964
T1191182,70863.00710039078
T1191183,31684.617732354374
T1191184,36722.36496634656
T1191185,42112.31901593431
T1191186,60505.080082610075
T1191187,34042.125845376126
T1191188,46489.22045126953
T1191189,36722.36496634656
T1191190,70863.00710039078
T1191191,58770.17539577555
T1191192,41451.47321727735
T1191193,34042.125845376126
T1191194,42112.31901593431
T1191195,56847.14746905024
T1191196,46489.22045126953
T1191197,46489.22045126953
T1191198,37074.57178194212
T1191199,70863.00710039078
T1191200,46489.22045126953
T1191201,46489.22045126953
T1191202,46489.22045126953
T1191203,46489.22045126953
T1191204,29358.64151266212
T1191205,60505.080082610075
T1191206,46489.22045126953
T1191207,46489.22045126953
T1191208,56847.14746905024
T1191209,60505.080082610075
T1191210,46489.22045126953
T1191211,70863.00710039078
T1191212,31684.617732354374
T1191213,37074.57178194212
T1191214,34042.125845376126
T1191215,46489.22045126953
T1191216,42112.31901593431
T1191217,70863.00710039078
T1191218,41451.47321727735
T1191219,42112.31901593431
T1191220,31684.617732354374
T1191221,39286.466762484415
T1191222,46489.22045126953
T1191223,70863.00710039078
T1191224,70863.00710039078
T1191225,70863.00710039078
T1191226,46489.22045126953
T1191227,70863.00710039078
T1191228,24629.533261731332
T1191229,70863.00710039078
T1191230,60505.080082610075
T1191231,30019.487311319077
T1191232,60505.080082610075
T1191233,36722.36496634656
T1191234,58770.17539577555
T1191235,70863.00710039078
T1191236,70863.00710039078
T1191237,46489.22045126953
T1191238,46489.22045126953
T1191239,70863.00710039078
T1191240,46489.22045126953
T1191241,70863.00710039078
T1191242,41451.47321727735
T1191243,46489.22045126953
T1191244,31684.617732354374
T1191245,46489.22045126953
T1191246,49644.39378026512
T1191247,56847.14746905024
T1191248,46489.22045126953
T1191249,47002.397031764405
T1191250,70863.00710039078
T1191251,31684.617732354374
T1191252,31684.617732354374
T1191253,46489.22045126953
T1191254,42112.31901593431
T1191255,46489.22045126953
T1191256,34396.38874665431
T1191257,42112.31901593431
T1191258,46489.22045126953
T1191259,61737.22548488034
T1191260,46489.22045126953
T1191261,39079.87307936831
T1191262,46489.22045126953
T1191263,31684.617732354374
T1191264,42112.31901593431
T1191265,34396.38874665431
T1191266,60505.080082610075
T1191267,34396.38874665431
T1191268,42112.31901593431
T1191269,70863.00710039078
T1191270,61737.22548488034
T1191271,30019.487311319077
T1191272,48412.248377994845
T1191273,70863.00710039078
